video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
dia893_utt4,"0:05:05,722","0:05:06,394",1,Joe,happy,happy,0.12346,0.74999,0.08333,0.02345,0.01976,-0.0,1e-05,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.00000"
dia893_utt5,"0:05:06,394","0:05:07,576",0,No-no-no!,neutral,neutral,0.95,0.00999,0.01,0.00998,0.01002,0.0,0.01001,1.0,"<think>

</think>

0.95000,0.01000,0.01000,0.01000,0.01000,0.00000,0.01000"
dia893_utt6,"0:05:07,576","0:05:07,718",0,"Look, Ive been thinking about it.",neutral,neutral,0.74998,0.1,0.05,0.02502,0.025,0.02499,0.02501,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.02500,0.02500,0.02500"
dia893_utt7,"0:05:07,807","0:05:08,975",0,Im an actor right?,neutral,neutral,0.85,0.05,0.03,0.02,0.01999,0.01,0.02001,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia893_utt8,"0:05:08,975","0:05:11,109",0,So I wont get nervous talking in front of people.,neutral,neutral,0.85,0.05,0.02,0.01,0.03,0.0,0.04,1.0,"<think>

</think>

0.85000,0.05000,0.02000,0.01000,0.03000,0.00000,0.04000"
dia893_utt9,"00:05:11,269","00:05:14,813",-1,"I wont spit, and I wont stare at Monicas breasts!",anger,anger,0.11669,0.08284,0.10618,0.63946,0.02216,0.03267,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.11234, 0.67654, 0.02345, 0.03456, 0.00000"
dia893_utt10,"00:05:15,565","00:05:18,275",1,Everyone knows Im an ass man!,happy,happy,0.12338,0.74953,0.08118,0.02344,0.01122,0.00073,0.01052,1.0,"<think>

</think>

0.12346,0.75000,0.08123,0.02345,0.01123,0.00073,0.01053"
dia893_utt11,"00:05:19,736","00:05:21,862",0,That is true.,neutral,neutral,0.85,0.05,0.03,0.02,0.01999,0.01,0.02001,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia893_utt12,"00:05:19,736","00:05:25,574",1,"Yeah and the most important thing is that it wont be some like, stranger up there who barely knows you.",happy,happy,0.12023,0.66111,0.08535,0.03365,0.02284,0.01202,0.0648,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.02345, 0.01234, 0.06654"
dia893_utt13,"0:05:25,742","0:05:26,714",1,Itll be me!,happy,happy,0.12346,0.75001,0.08333,0.02111,0.0121,0.0,0.00999,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.01210, 0.00000, 0.00999"
dia893_utt14,"0:05:26,714","0:05:29,434",1,And I swear Ill do a really good job.,happy,happy,0.12222,0.74923,0.08823,0.01222,0.01332,0.00671,0.00807,1.0,"<think>

</think>

0.12345, 0.75678, 0.08912, 0.01234, 0.01345, 0.00678, 0.00815"
dia893_utt15,"00:05:29,579","00:05:33,040",1,"Plus, yknow I love you guys and-and it would really mean a lot to me.",happy,happy,0.12343,0.75623,0.08929,0.01234,0.01827,0.00034,0.0001,1.0,"<think>

</think>

0.12346, 0.75642, 0.08931, 0.01234, 0.01827, 0.00034, 0.00010"
dia893_utt16,"00:05:35,126","00:05:36,376",1,It might be kinda cool.,happy,happy,0.21429,0.57145,0.14286,-1e-05,0.07143,0.0,-2e-05,1.0,"<think>

</think>

0.21429,0.57143,0.14286,0.00000,0.07143,0.00000,0.00000"
dia893_utt17,"00:05:36,544","00:05:38,795",1,So I can do it?,happy,happy,0.11657,0.641,0.07228,0.01165,0.0641,0.02214,0.07226,1.0,"<think>

</think>

0.12346, 0.67890, 0.07654, 0.01234, 0.06789, 0.02345, 0.07654"
dia894_utt0,"00:04:31,020","00:04:33,647",1,Ah-ha! Too cocky!,happy,happy,0.12612,0.69355,0.08954,0.04414,0.02396,0.00895,0.01374,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.04321, 0.02345, 0.00876, 0.01345"
dia895_utt0,"00:07:33,494","00:07:36,955",-1,I still cant believe they took away my key. You trust me with yours.,fear,sad,0.12372,0.08783,0.3464,0.11258,0.12371,0.06803,0.13773,1.0,"<think>

</think>

0.12346, 0.08765, 0.34567, 0.11234, 0.12345, 0.06789, 0.13744"
dia895_utt1,"00:07:37,165","00:07:46,798",0,Of course I do! And Im gonna give it back to you as soon as theyre done with it at the key shining place.,neutral,neutral,0.75002,0.1,0.05,0.02498,0.025,0.02499,0.02501,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.02500,0.02500,0.02500"
dia895_utt2,"00:07:47,091","00:07:49,676",-1,What the hell is that?,anger,anger,0.11636,0.08261,0.14545,0.59805,0.0221,0.03029,0.00514,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.02345, 0.03214, 0.00545"
dia895_utt3,"0:07:50,553","0:07:52,985",-1,"Whoa! Whoa! Whoa! Treeger, what are you doing?",surprise,surprise,0.11207,0.07957,0.08966,0.06948,0.62953,0.0112,0.00849,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.07654, 0.69345, 0.01234, 0.00935"
dia895_utt4,"0:07:52,985","0:07:54,437",0,You said there was a gas leak in here.,neutral,neutral,0.84998,0.02,0.01,0.01001,0.06,0.03,0.02001,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia895_utt5,"0:07:54,599","0:07:55,981",0,Well why dont you use your key?,neutral,neutral,0.75,0.1,0.05,0.025,0.05001,0.02499,0.0,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.02500,0.00000"
dia895_utt6,"0:07:55,981","0:07:59,528",0,"Because by the time I find it on this thing , the whole place might have exploded.",neutral,neutral,0.84999,0.02,0.01,0.01001,0.07,0.02001,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.02000,0.02000"
dia895_utt7,"00:07:59,729","00:08:03,523",0,"If that happens at another building that I manage, people are gonna start asking questions.",neutral,neutral,0.85,0.02,0.01,0.00999,0.06,0.03,0.02001,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia895_utt8,"0:08:03,733","0:08:04,285",-1,Come on!,anger,anger,0.11224,0.07968,0.1294,0.58778,0.03846,0.01672,0.03572,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.64655, 0.04231, 0.01839, 0.03929"
dia895_utt9,"0:08:04,285","0:08:05,377",-1,Hurry up.,sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.78904, 0.01234, 0.02345, 0.00432, 0.00000"
dia895_utt10,"00:08:08,196","00:08:11,031",0,Oh! We could have done that.,neutral,neutral,0.74998,0.1,0.05,0.03334,0.03333,0.01668,0.01667,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.03333,0.03333,0.01667,0.01667"
dia896_utt0,"00:03:48,561","00:03:53,148",0,"Luckily, the guy she settled for cant hear what youre talking about.",neutral,neutral,0.75001,0.08333,0.06667,0.025,0.02499,0.01667,0.03333,1.0,"<think>

</think>

0.75000,0.08333,0.06667,0.02500,0.02500,0.01667,0.03333"
dia896_utt1,"0:03:53,566","0:03:54,738",-1,"Oh, Im so sorry.",sad,sad,0.12124,0.08607,0.77484,0.01212,0.00448,0.00121,4e-05,1.0,"<think>

</think>

0.12346, 0.08765, 0.78902, 0.01234, 0.00456, 0.00123, 0.00004"
dia896_utt2,"0:03:54,738","0:03:56,213",-1,"Um, and maybe Im wrong!",sad,sad,0.24999,0.05,0.59996,0.02501,0.02499,0.02502,0.02503,1.0,"<think>

</think>

0.25000, 0.05000, 0.60000, 0.02500, 0.02500, 0.02500, 0.02500"
dia896_utt3,"00:03:56,402","00:03:59,321",0,"I butyknow Im gonna go out with him again, Ill find out more.",neutral,neutral,0.75,0.1,0.05,0.03333,0.03334,0.01667,0.01666,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.03333,0.03333,0.01667,0.01667"
dia896_utt4,"00:03:59,530","00:04:02,291",-1,You believe that this guy is destined for someone else and youre still gonna date him?,surprise,surprise,0.12305,0.08737,0.1424,0.09844,0.54451,0.00344,0.00079,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.09876, 0.54625, 0.00345, 0.00079"
dia896_utt5,"00:04:02,700","00:04:05,953",0,"Well, he may not be my soul mate, but a girls gotta eat.",neutral,neutral,0.85,0.05,0.03,0.02,0.01999,0.01,0.02001,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia897_utt0,"00:11:21,055","00:11:25,058",-1,"Oh, but its made her so happy.",anger,happy,0.08571,0.85717,-2e-05,0.05714,1e-05,-1e-05,-0.0,1.0,"<think>

</think>

0.08571, 0.85714, 0.00000, 0.05714, 0.00000, 0.00000, 0.00000"
dia897_utt1,"00:11:25,726","00:11:28,103",0,Little girl misses her cat.,neutral,neutral,0.85859,0.05051,0.07071,0.0101,0.00505,0.00504,0.0,1.0,"<think>

</think>

0.85000,0.05000,0.07000,0.01000,0.00500,0.00500,0.00000"
dia897_utt2,"00:11:28,270","00:11:32,190",-1,Crazy lady thinks her mother is in a cat.,sad,sad,0.12124,0.08607,0.77484,0.01212,0.00448,0.00121,4e-05,1.0,"<think>

</think>

0.12346, 0.08765, 0.78904, 0.01234, 0.00456, 0.00123, 0.00004"
dia897_utt3,"00:11:35,695","00:11:38,613",0,"Okay, y'know what, I have to go have dinner with my son, can I trust that when you see Phoebe, you will tell her.",neutral,neutral,0.74999,0.1,0.05,0.025,0.05001,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia897_utt4,"00:11:38,781","00:11:40,615",0,Yeah.,neutral,neutral,0.95,0.02,0.015,0.005,0.00499,0.00251,0.0025,1.0,"<think>

</think>

0.95000, 0.02000, 0.01500, 0.00500, 0.00500, 0.00250, 0.00250"
dia897_utt5,"00:11:40,783","00:11:42,158",0,Thank you.,neutral,neutral,0.95002,0.02,0.01,0.00498,0.00499,0.005,0.00501,1.0,"<think>

</think>

0.95000,0.02000,0.01000,0.00500,0.00500,0.00500,0.00500"
dia897_utt6,"00:11:43,869","00:11:46,454",0,I,neutral,neutral,0.94998,0.02,0.015,0.00501,0.005,0.00251,0.0025,1.0,"<think>

</think>

0.95000, 0.02000, 0.01500, 0.00500, 0.00500, 0.00250, 0.00250"
dia897_utt7,"00:11:46,622","00:11:48,832",1,"He is right, isnt he?",happy,happy,0.12336,0.75581,0.06784,0.01233,0.02343,0.00624,0.01099,1.0,"<think>

</think>

0.12346, 0.75642, 0.06789, 0.01234, 0.02345, 0.00624, 0.01100"
dia897_utt8,"00:11:46,622","00:11:50,875",0,"Y'know what, I think this might be one of the times hes wrong.",neutral,neutral,0.74999,0.08333,0.04999,0.05,0.03333,0.01667,0.01669,1.0,"<think>

</think>

0.75000,0.08333,0.05000,0.05000,0.03333,0.01667,0.01667"
dia897_utt9,"0:11:51,043","0:11:51,711",-1,You think?,surprise,surprise,0.14287,0.14286,0.14284,0.14288,0.42854,1e-05,-0.0,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia897_utt10,"0:11:51,711","0:11:53,279",0,"Oh-no, hes right.",neutral,neutral,0.74998,0.1,0.05,0.02501,0.02499,0.025,0.02502,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.02500,0.02500,0.02500"
dia898_utt0,"00:18:18,847","00:18:22,141",1,Seven hundred bucks!,happy,happy,0.12346,0.75,0.08333,0.01234,0.02,0.0,0.01087,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.01234, 0.02000, 0.00000, 0.01087"
dia898_utt1,"00:18:22,351","00:18:23,726",1,"Alright, you did it! Do we have any fruit?",happy,happy,0.12346,0.74999,0.08333,0.02345,0.01976,1e-05,0.0,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.00000"
dia898_utt2,"00:18:26,855","00:18:32,026",1,"Man, hell of a two weeks, huh? Y'know what, though? I really feel like I learned something.",happy,happy,0.12855,0.70692,0.09127,0.01286,0.04755,0.01285,0.0,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.01234, 0.04567, 0.01234, 0.00000"
dia898_utt3,"00:18:32,236","00:18:34,862",0,"Really? So, you're gonna stick with this 'it's all for her' thing?",neutral,neutral,0.75,0.1,0.04999,0.025,0.05001,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia898_utt4,"00:18:35,072","00:18:41,452",-1,"What, are you crazy? When a blind man gets his sight back, does he walk around like this?",disgust,anger,0.11329,0.08043,0.1311,0.21524,0.15407,0.21524,0.09063,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.23456, 0.16789, 0.23456, 0.09876"
dia899_utt0,"00:06:28,638","00:06:29,846",0,Oh.,neutral,neutral,0.95,0.02,0.015,0.00499,0.005,0.0025,0.00251,1.0,"<think>

</think>

0.95000, 0.02000, 0.01500, 0.00500, 0.00500, 0.00250, 0.00250"
dia899_utt1,"00:06:39,892","00:06:42,359",0,Y'know those are a delicacy in India.,neutral,neutral,0.85,0.08,0.01999,0.01,0.00999,0.01001,0.02001,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.01000,0.01000,0.01000,0.02000"
dia900_utt0,"0:03:48,311","0:03:50,313",0,Me too.,neutral,neutral,0.85,0.05,0.03,0.01999,0.02001,0.01,0.02,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia900_utt1,"0:03:50,313","0:03:51,960",0,"Although this city is my home, so.",neutral,neutral,0.85003,0.05,0.03,0.01999,0.01998,0.01,0.02,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia900_utt2,"00:03:52,065","00:03:55,317",0,"So thats dumb what I said, dont tell him I said that.",neutral,neutral,0.94446,0.02222,0.0111,0.01111,0.00556,0.00555,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia900_utt3,"00:03:55,485","00:03:57,903",0,"Umm, you make something up.",neutral,neutral,0.74999,0.1,0.05,0.025,0.05001,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia900_utt4,"00:04:08,081","00:04:10,040",1,"Nice,  thank you.",happy,happy,0.12346,0.74999,0.08333,0.02345,0.01976,0.0,1e-05,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.00000"
dia900_utt5,"0:04:10,833","0:04:11,675",0,This is me.,neutral,neutral,0.86734,0.08163,0.03061,0.01021,0.0102,-0.0,1e-05,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia900_utt6,"0:04:11,675","0:04:12,391",0,Here.,neutral,neutral,0.85,0.05,0.03,0.02,0.01999,0.01,0.02001,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia900_utt7,"00:04:22,512","00:04:25,138",1,Your eyes are very pretty.,happy,happy,0.12346,0.75,0.08333,0.01234,0.02345,0.00532,0.0021,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.01234, 0.02345, 0.00532, 0.00210"
dia900_utt8,"00:04:26,057","00:04:28,350",1,"Thank you, very much! Oh!  Thank you!",happy,happy,0.12348,0.75014,0.08335,0.01234,0.03068,1e-05,0.0,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.01234, 0.03067, 0.00000, 0.00000"
dia900_utt9,"00:04:39,195","00:04:40,862",0,He would like to kiss you.,neutral,neutral,0.86734,0.08163,0.03061,0.0102,0.01021,1e-05,-0.0,1.0,"<think>

</think>

0.85000,0.08000,0.03000,0.01000,0.01000,0.00000,0.00000"
dia900_utt10,"00:04:44,659","00:04:46,702",0,"Okay, y'know what, you dont have to do that now.",neutral,neutral,0.75,0.08333,0.05,0.01666,0.025,0.01668,0.05833,1.0,"<think>

</think>

0.75000,0.08333,0.05000,0.01667,0.02500,0.01667,0.05833"
dia900_utt11,"00:04:44,659","00:04:49,454",1,No-no-no-no!!,happy,happy,0.11431,0.69445,0.07716,0.01955,0.0112,0.0,0.08333,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.01210, 0.00000, 0.09000"
dia900_utt12,"00:04:48,204","00:04:49,454",1,"Not him, you dont!",surprise,surprise,0.13513,0.06757,0.06758,0.13514,0.54053,0.02703,0.02702,1.0,"<think>

</think>

0.14286, 0.07143, 0.07143, 0.14286, 0.57143, 0.02857, 0.02857"
dia900_utt13,"00:04:53,668","00:04:56,378",0,Well the moments over.,neutral,neutral,0.94446,0.02222,0.01112,0.01111,0.00554,0.00555,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia900_utt14,"00:05:05,305","00:05:06,430",0,Oh.,neutral,neutral,0.95,0.02,0.015,0.00499,0.005,0.00251,0.0025,1.0,"<think>

</think>

0.95000, 0.02000, 0.01500, 0.00500, 0.00500, 0.00250, 0.00250"
dia900_utt15,"00:05:06,597","00:05:08,098",0,Oy!,neutral,neutral,0.95007,0.00999,0.00997,0.01,0.01001,0.0,0.00996,1.0,"<think>

</think>

0.95000,0.01000,0.01000,0.01000,0.01000,0.00000,0.01000"
dia901_utt0,"00:06:36,145","00:06:42,401",-1,"Hey! Hold on a minute, hold on a second. Do you think these pearls are nice?",anger,anger,0.11192,0.14214,0.08954,0.56368,0.04141,0.01119,0.04012,1.0,"<think>

</think>

0.12345, 0.15678, 0.09876, 0.62175, 0.04567, 0.01234, 0.04425"
dia901_utt1,"00:06:42,693","00:06:44,444",0,Id really prefer a mountain bike.,neutral,neutral,0.74999,0.1,0.05001,0.025,0.05,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia901_utt2,"00:06:45,905","00:06:53,203",0,"Janices birthday is coming up, I want to get her something speacial. Come in here with me.",neutral,neutral,0.75758,0.15152,0.05051,0.02525,0.01515,0.0,-1e-05,1.0,"<think>

</think>

0.75000,0.15000,0.05000,0.02500,0.01500,0.00000,0.00000"
dia901_utt3,"00:06:50,410","00:06:53,203",-1,"Whoa, whoa, whoa, wait, whoa.",surprise,surprise,0.14285,0.14286,0.14288,0.14284,0.42856,1e-05,0.0,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia901_utt4,"00:06:57,834","00:07:00,585",-1,"Do you ah, want to get her something speacial, get her flowers, get her candy, get her gum, girls love gum.",anger,anger,0.12312,0.15636,0.0985,0.62009,0.00123,0.00045,0.00025,1.0,"<think>

</think>

0.12345, 0.15678, 0.09876, 0.62175, 0.00123, 0.00045, 0.00025"
dia901_utt5,"00:07:01,295","00:07:08,343",-1,"Thats a good idea, Dear Janice have a Hubba-Bubba birthday. I would like to get her something serious.",disgust,disgust,0.12309,0.15633,0.09847,0.07632,0.10204,0.44166,0.00209,1.0,"<think>

</think>

0.12345, 0.15678, 0.09876, 0.07654, 0.10234, 0.44293, 0.00210"
dia901_utt6,"00:07:08,511","00:07:11,096",0,"Oh, you want something serious.",neutral,neutral,0.74504,0.09934,0.04967,0.0331,0.03311,0.01656,0.02318,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.03333,0.03333,0.01667,0.02333"
dia901_utt7,"00:07:11,264","00:07:16,226",0,"Y'know what you should do, you should get her one of those um, barium enemas.",neutral,neutral,0.85,0.02001,0.00999,0.01001,0.07,0.01999,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.02000,0.02000"
dia901_utt8,"00:07:18,438","00:07:20,272",0,Those are dead serious.,neutral,neutral,0.9444,0.02222,0.01112,0.01113,0.00557,0.00556,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia901_utt9,"00:07:20,440","00:07:25,110",-1,"All right. Look, Im gonna go in here, and you dont buy me anything ever.",anger,anger,0.11681,0.08293,0.14601,0.60038,0.02019,0.03042,0.00326,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.02134, 0.03215, 0.00345"
dia901_utt10,"00:07:25,278","00:07:32,451",-1,"No, no, you cant, you cant, okay, you cant, you cant buy her pearls, you just cant, you cant, you cant.",fear,fear,0.11712,0.04332,0.11711,0.0644,0.09369,0.07261,0.49175,1.0,"<think>

</think>

0.12346, 0.04567, 0.12345, 0.06789, 0.09876, 0.07654, 0.51838"
dia901_utt11,"00:07:30,700","00:07:32,451",-1,Why not?!,surprise,happy,0.12422,0.31057,0.12423,0.06211,0.31055,0.03105,0.03727,1.0,"<think>

</think>

0.14286, 0.35714, 0.14286, 0.07143, 0.35714, 0.03571, 0.04286"
dia901_utt12,"00:07:33,995","00:07:41,668",0,"Oh God. Uh, okay, heres the thing, this is the thing, okay, the thing is...",neutral,neutral,0.75001,0.08,0.05,0.02,0.04,0.02999,0.03,1.0,"<think>

</think>

0.75000,0.08000,0.05000,0.02000,0.04000,0.03000,0.03000"
dia901_utt13,"00:07:39,625","00:07:41,668",-1,What is the thing?,sad,sad,0.25,0.1,0.55,0.05,0.025,0.015,0.01,1.0,"<think>

</think>

0.25000, 0.10000, 0.55000, 0.05000, 0.02500, 0.01500, 0.01000"
dia901_utt14,"00:07:44,714","00:07:51,011",-1,"Okay. I went down to the Mattress King showroom and, and I saw Janice, kissing her ex-husband.",sad,sad,0.11777,0.08362,0.75269,0.01177,0.02237,0.01178,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.01234, 0.00000"
dia901_utt15,"00:07:52,930","00:07:54,306",-1,What?,surprise,surprise,0.14284,0.14287,0.14285,0.14288,0.42857,-1e-05,-0.0,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia901_utt16,"00:07:54,474","00:07:56,099",0,They were in his office.,neutral,neutral,0.94442,0.02222,0.01113,0.01112,0.00556,0.00555,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia901_utt17,"00:07:59,270","00:08:02,314",-1,"Well she, she wouldnt do that, shes with, shes with me.",sad,sad,0.11777,0.08362,0.75269,0.01177,0.02237,0.01178,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.01234, 0.00000"
dia902_utt0,"00:13:57,253","00:14:01,172",-1,Im telling you its like watching Bambi learn how to walk.,anger,anger,0.11632,0.08258,0.13411,0.6092,0.02209,0.0357,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.64655, 0.02345, 0.03789, 0.00000"
dia902_utt1,"00:14:02,758","00:14:12,183",1,Youre drunk! Mom and dad are gonna be maaaaadd! Maybe Im a little drunk.,surprise,surprise,0.11317,0.08034,0.09381,0.23537,0.39494,0.01781,0.06456,1.0,"<think>

</think>

0.12346, 0.08765, 0.10234, 0.25678, 0.43087, 0.01943, 0.07043"
dia902_utt2,"00:14:13,936","00:14:20,149",1,Hey! Are those crab cakes?  Did I not tell ya to come straight to me when more crab cakes were ready?,happy,happy,0.13052,0.71774,0.09266,0.03654,0.01305,0.00457,0.00492,1.0,"<think>

</think>

0.12346, 0.67892, 0.08765, 0.03456, 0.01234, 0.00432, 0.00465"
dia902_utt3,"00:14:22,444","00:14:23,778",0,How are you feeling?,neutral,neutral,0.75,0.1,0.04999,0.025,0.05001,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia902_utt4,"00:14:24,780","00:14:27,448",0,You are,neutral,neutral,0.84997,0.05,0.03,0.02002,0.02001,0.01,0.02,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia902_utt5,"00:14:35,457","00:14:38,293",-1,I really wish that you wouldnt.,anger,anger,0.12236,0.08687,0.21264,0.56921,0.00122,0.00342,0.00428,1.0,"<think>

</think>

0.12346, 0.08765, 0.21456, 0.57434, 0.00123, 0.00345, 0.00432"
